Age,Gender,Occupation
83,Male,Scientist
31,Female,Scientist
74,Female,Lawyer
91,Male,Scientist
57,Male,Lawyer
62,Female,Doctor
50,Female,Teacher
19,Male,N/A
45,N/A,Nurse
89,Male,Teacher
97,Male,N/A
54,N/A,Teacher
34,Female,Engineer
50,N/A,Engineer
97,Female,Scientist
65,Female,Teacher
34,Female,N/A
88,Male,Teacher
34,Female,Lawyer
50,Male,Engineer
84,Male,Nurse
39,Male,Doctor
82,Female,Lawyer
64,Female,Nurse
26,Female,Engineer
25,N/A,Nurse
24,Female,Nurse
57,Male,N/A
50,Male,Scientist
88,Female,Engineer
58,Male,Doctor
48,N/A,Engineer
50,Female,Engineer
34,Female,Nurse
49,Female,Engineer
18,Female,Lawyer
31,Female,Teacher
77,Male,Artist
85,Male,Lawyer
95,N/A,Doctor
68,Male,N/A
50,Male,Engineer
26,Male,Scientist
78,Female,Doctor
31,Male,Doctor
66,Female,Doctor
98,Female,Nurse
57,N/A,Doctor
50,Male,Lawyer
76,Female,Doctor
62,Female,Nurse
59,Female,Doctor
92,Female,Teacher
69,Male,Engineer
50,N/A,Doctor
50,Male,Artist
52,Female,Lawyer
50,Female,N/A
79,Male,Artist
53,Female,Artist
76,Male,Teacher
36,Male,N/A
68,Female,Scientist
50,Male,Teacher
96,Male,Nurse
50,Female,Scientist
91,Male,Artist
46,Female,Teacher
87,N/A,Nurse
69,Male,Nurse
98,Male,Artist
53,Female,N/A
63,Female,Engineer
54,Male,Lawyer
72,Male,Nurse
86,Male,Teacher
50,Male,Scientist
90,Male,Nurse
57,Female,Lawyer
34,N/A,Doctor
80,Female,Scientist
51,Female,Artist
23,Male,N/A
50,Female,Doctor
19,Female,Artist
50,Male,Artist
23,Male,N/A
36,Male,Engineer
50,Male,Teacher
41,Male,N/A
23,Female,Nurse
50,Female,Nurse
50,Female,Teacher
94,Female,Lawyer
50,Female,Doctor
84,Male,Artist
45,Male,N/A
100,Female,Doctor
57,Female,Scientist
57,Female,Artist
30,Male,Engineer
65,Female,Nurse
57,Male,Doctor
57,Female,Nurse
50,Female,N/A
29,Male,N/A
50,Male,Nurse
73,Female,Artist
40,Male,Artist
50,Male,Lawyer
57,N/A,Engineer
50,Female,Artist
90,Female,Engineer
75,N/A,Engineer
21,Male,Lawyer
37,Male,Scientist
94,Male,Doctor
50,Female,Artist
77,Male,Nurse
45,N/A,Nurse
28,N/A,Scientist
46,N/A,Lawyer
93,Male,Teacher
24,Male,N/A
77,Female,Lawyer
50,Male,Artist
99,Female,Teacher
29,Female,Artist
78,Female,Lawyer
89,N/A,Artist
80,Female,Artist
85,Female,Artist
20,N/A,Nurse
50,Female,Artist
84,Male,Lawyer
50,Male,Scientist
61,Female,Doctor
100,Male,Artist
50,Female,Teacher
50,Female,Nurse
24,Male,Scientist
87,Male,Artist
88,Male,Teacher
59,Male,Nurse
50,Female,Engineer
22,N/A,Artist
18,Female,Lawyer
52,Male,Artist
66,Female,Engineer
35,Male,N/A
84,Male,Scientist
31,Male,Artist
39,Male,Scientist
78,N/A,N/A
50,Male,Doctor
84,Male,Engineer
99,Male,Nurse
30,Male,Scientist
57,Male,Scientist
31,Female,Nurse
50,Female,Doctor
72,Female,Doctor
57,Male,Artist
70,Female,Lawyer
84,Female,N/A
50,N/A,N/A
89,Female,Artist
76,Male,Lawyer
80,Male,Engineer
50,Female,Lawyer
43,Female,Scientist
84,Female,Teacher
50,Female,Nurse
50,Female,Nurse
25,Male,Engineer
38,Female,Teacher
26,Female,Engineer
58,Male,Artist
53,Female,Nurse
50,Male,Scientist
94,Female,Artist
25,Male,Artist
57,Female,Teacher
49,Female,N/A
26,N/A,Nurse
36,Male,Engineer
35,Female,Engineer
18,Female,Doctor
33,N/A,Lawyer
86,N/A,N/A
56,Female,Artist
50,N/A,Nurse
57,Female,Lawyer
26,Female,Artist
50,Female,Lawyer
57,Female,Lawyer
66,Female,Nurse
25,Male,Scientist
57,N/A,Nurse
20,Female,Nurse
44,Female,Scientist
75,Male,Engineer
76,Female,Artist
57,N/A,Artist
96,Male,Lawyer
57,Female,Teacher
34,Female,Scientist
57,Male,Lawyer
50,Male,Teacher
61,Female,Scientist
50,Female,Lawyer
50,Female,Artist
78,Male,Scientist
92,Male,Lawyer
48,Male,Teacher
34,Male,Doctor
57,Female,Teacher
60,Male,Scientist
59,Male,Doctor
50,Male,Engineer
85,Male,Nurse
50,Male,Doctor
63,Male,Engineer
91,Male,Teacher
73,N/A,Teacher
68,Female,Nurse
82,Female,Engineer
83,N/A,N/A
27,Male,Doctor
30,Female,Doctor
27,Male,Scientist
50,N/A,Artist
62,Male,Lawyer
55,Female,Artist
50,Male,Teacher
33,Male,Artist
61,Female,Artist
57,N/A,Scientist
46,Female,Engineer
34,N/A,Doctor
57,Female,Lawyer
50,Male,Scientist
31,Female,Artist
50,Female,N/A
50,Male,N/A
90,Male,Nurse
35,N/A,Artist
61,N/A,Lawyer
25,Male,Scientist
50,N/A,Teacher
81,N/A,Teacher
44,Female,Lawyer
92,Male,N/A
44,Female,Nurse
39,Male,Teacher
50,Female,Nurse
43,Male,Scientist
84,Male,Artist
57,Female,N/A
49,Male,Scientist
94,Male,N/A
93,Male,Doctor
80,Male,Scientist
65,Male,Lawyer
49,Female,Scientist
20,Female,Teacher
92,Female,Lawyer
38,Male,Artist
18,Male,Artist
97,Female,Doctor
92,N/A,Engineer
77,N/A,Artist
26,Male,Artist
36,N/A,Artist
36,Female,N/A
57,N/A,Engineer
57,N/A,Teacher
50,Female,Teacher
57,Male,Doctor
49,Female,Engineer
50,Male,Teacher
61,Female,Artist
57,Female,Teacher
50,Female,Scientist
50,Male,Doctor
90,Male,Doctor
93,Female,Engineer
87,N/A,Doctor
97,Male,N/A
88,Male,N/A
31,Male,Artist
91,Male,Nurse
81,Female,Doctor
93,Male,N/A
82,Female,Nurse
77,Female,N/A
47,Male,Lawyer
76,Female,Scientist
74,Female,N/A
57,Female,Artist
99,Female,Engineer
86,Female,Artist
81,Male,Artist
79,Male,Lawyer
57,Female,Lawyer
48,Female,Artist
50,N/A,Doctor
95,Male,Lawyer
82,Female,Doctor
67,Female,Teacher
87,Male,N/A
50,Female,Engineer
45,N/A,Engineer
28,Female,Engineer
75,Male,N/A
89,Female,Doctor
71,N/A,Nurse
92,Male,Teacher
41,Female,Scientist
50,Female,Engineer
25,Female,Doctor
50,Female,Engineer
50,Male,Engineer
82,Female,Artist
24,Female,Doctor
79,Male,Engineer
73,N/A,Engineer
30,Female,Engineer
38,Female,N/A
60,Female,Doctor
50,N/A,Artist
82,Male,Doctor
80,Female,Lawyer
57,Female,Lawyer
92,Female,Nurse
57,Male,Nurse
61,N/A,Teacher
57,Female,Scientist
57,Female,Nurse
68,Male,Scientist
81,Female,Nurse
50,Female,Doctor
56,N/A,Lawyer
66,Female,Teacher
50,Male,Teacher
57,N/A,Doctor
50,Female,Artist
31,Female,N/A
82,Male,Engineer
57,Female,Scientist
85,Male,Nurse
39,Male,N/A
98,Female,Lawyer
73,Female,Lawyer
72,N/A,Nurse
96,N/A,Scientist
97,Female,Artist
50,Female,Doctor
46,Female,N/A
34,Male,Nurse
89,Female,Teacher
57,Female,Artist
63,Female,Engineer
79,Male,N/A
86,N/A,Nurse
57,N/A,Scientist
57,N/A,Scientist
87,Male,Engineer
39,Male,Artist
35,Male,Nurse
53,Female,Lawyer
57,Female,Scientist
53,Female,Engineer
51,Male,Scientist
57,Male,Doctor
82,Female,Nurse
95,N/A,Artist
58,Female,Nurse
45,Female,N/A
57,Female,Scientist
39,Male,Doctor
38,Female,Doctor
29,Female,N/A
62,Male,Lawyer
50,Male,Doctor
93,Female,Teacher
57,Male,N/A
24,Male,Lawyer
65,Male,Nurse
72,Male,N/A
50,Male,Scientist
99,Female,Artist
50,Female,Nurse
71,Male,Artist
50,Male,Doctor
97,Female,Artist
57,Female,N/A
56,N/A,Doctor
61,N/A,Lawyer
88,Male,Doctor
50,Female,Nurse
71,Male,Engineer
66,N/A,Teacher
79,N/A,N/A
68,Male,Teacher
42,Male,N/A
96,N/A,Nurse
24,Male,Teacher
42,Female,Nurse
83,Male,Lawyer
42,N/A,Scientist
19,Female,Doctor
40,Female,Doctor
64,N/A,Scientist
50,Female,Artist
70,N/A,Engineer
61,Female,Teacher
53,N/A,Teacher
89,Male,Scientist
87,Male,Doctor
89,N/A,Artist
68,Female,Artist
57,Male,Engineer
81,Female,Nurse
93,Male,Engineer
42,N/A,Nurse
72,N/A,N/A
34,Male,Nurse
50,Male,Nurse
57,Male,Scientist
58,Male,Nurse
50,Female,Engineer
50,Female,N/A
83,Male,Doctor
57,Male,N/A
37,Male,Engineer
58,Female,Nurse
45,Female,Teacher
88,N/A,Scientist
36,Male,Artist
50,Male,Engineer
50,Female,Engineer
87,Male,Doctor
94,Male,Engineer
22,Male,Nurse
73,N/A,Teacher
29,Female,Lawyer
25,Female,Teacher
59,Male,Teacher
94,Male,Teacher
50,Female,N/A
57,Female,N/A
86,Male,Lawyer
60,Male,Doctor
48,Male,Scientist
57,Male,Artist
65,Male,Teacher
88,Male,Artist
96,Female,Scientist
50,Male,Nurse
57,Male,Doctor
46,Male,N/A
74,N/A,Artist
50,Male,Artist
51,Male,Nurse
72,Male,Engineer
73,Female,Engineer
34,Female,Scientist
23,Female,Nurse
59,Female,Artist
53,Male,Scientist
93,Male,Nurse
57,N/A,Nurse
94,Female,Teacher
40,N/A,Teacher
31,N/A,Doctor
57,Female,Artist
28,Male,Engineer
50,Female,Artist
61,Male,Scientist
84,Female,N/A
89,Male,N/A
97,Male,Nurse
63,N/A,Scientist
38,Male,Scientist
50,Male,Artist
50,Female,Artist
57,Male,Scientist
66,Female,N/A
18,Male,Nurse
52,Female,Teacher
97,N/A,Artist
50,Female,Lawyer
50,Female,N/A
78,Female,Engineer
52,Female,N/A
89,Male,Teacher
50,Male,Lawyer
52,Female,Engineer
86,Female,Doctor
45,Female,Doctor
61,N/A,Engineer
50,Female,Artist
91,Female,Scientist
99,Female,Artist
50,Female,Lawyer
57,Female,Engineer
99,Female,Nurse
73,Female,Artist
71,N/A,N/A
57,Female,Doctor
22,Male,Artist
57,Female,Scientist
39,Female,Artist
32,Male,Lawyer
61,Female,N/A
28,Female,Lawyer
57,Female,Doctor
30,Male,Engineer
50,Female,N/A
40,Male,Artist
39,Male,Scientist
57,Male,Engineer
50,N/A,Teacher
44,Male,Teacher
81,Male,Artist
25,Female,Nurse
100,Female,Scientist
50,Male,Lawyer
50,Male,Lawyer
52,Female,Doctor
87,Female,Engineer
80,Female,Nurse
50,N/A,Lawyer
94,N/A,Lawyer
61,N/A,Engineer
40,Male,Artist
57,Female,N/A
48,Male,Lawyer
95,Female,Teacher
62,Male,Artist
47,Female,Nurse
40,N/A,Teacher
50,Female,Engineer
98,N/A,Artist
46,Female,N/A
45,Male,Nurse
50,N/A,Teacher
57,N/A,Lawyer
42,Male,Nurse
26,Female,Engineer
89,Female,Lawyer
99,Male,Teacher
50,Female,Lawyer
18,Male,Teacher
35,N/A,Artist
50,Male,Engineer
50,Female,Nurse
50,Male,N/A
72,Male,Nurse
50,Male,Lawyer
60,Male,Scientist
79,Male,N/A
19,Female,Nurse
18,Male,N/A
57,N/A,Teacher
34,Female,Teacher
27,Female,Teacher
50,Male,Artist
93,N/A,Nurse
50,N/A,Lawyer
69,Male,Teacher
42,Female,N/A
36,Female,Doctor
91,Female,Nurse
94,Male,Lawyer
50,Female,Artist
74,Female,Engineer
100,Male,Lawyer
67,N/A,Teacher
76,N/A,Engineer
58,Female,Doctor
35,N/A,Scientist
79,Male,Scientist
21,Female,Lawyer
40,Female,Scientist
50,Female,Lawyer
100,Male,Artist
50,Male,Lawyer
50,Male,Doctor
57,N/A,N/A
57,Male,Scientist
85,Male,Engineer
57,Male,Engineer
57,Female,Teacher
69,Female,N/A
95,Female,Teacher
29,N/A,Scientist
43,Male,Engineer
64,Female,Teacher
57,Female,Artist
57,Female,Nurse
50,Male,Artist
57,Male,Doctor
27,Male,Doctor
50,Male,Nurse
25,Female,Doctor
67,Female,Doctor
57,Male,Nurse
69,Male,Artist
27,Male,Teacher
68,Male,Teacher
48,Female,N/A
44,Female,Lawyer
71,Male,Engineer
60,Male,Nurse
27,N/A,N/A
31,Female,Scientist
59,Male,Nurse
78,Female,Teacher
91,Male,Artist
25,Female,Scientist
95,Female,Teacher
85,Male,Scientist
63,N/A,Scientist
23,Male,Teacher
36,N/A,Teacher
82,Male,Doctor
63,Female,Teacher
85,Male,Teacher
50,Male,N/A
50,Female,Nurse
67,Female,Engineer
50,Female,Engineer
31,Male,Teacher
50,Male,Lawyer
47,Male,Nurse
50,Female,Artist
57,Male,N/A
57,Female,N/A
41,N/A,Doctor
20,Female,Scientist
96,Female,Nurse
71,N/A,Scientist
35,Female,Engineer
70,Male,Lawyer
87,Female,Artist
20,Male,Engineer
48,N/A,Scientist
72,N/A,Teacher
20,Female,Doctor
62,Male,Teacher
49,N/A,Teacher
50,Male,Scientist
96,Female,Lawyer
50,Male,Artist
81,Male,Teacher
50,Female,Nurse
50,Male,Doctor
30,Male,Doctor
36,N/A,Engineer
39,Male,Engineer
42,N/A,Lawyer
54,Female,Artist
50,N/A,Engineer
27,Male,Doctor
26,Female,Nurse
50,Female,Lawyer
56,Male,Engineer
25,Male,Artist
54,Female,Artist
20,Male,Artist
67,Male,Scientist
86,Male,Doctor
95,Female,Scientist
67,N/A,Engineer
44,Female,Teacher
50,Male,N/A
65,N/A,Lawyer
24,Female,Teacher
72,Female,N/A
82,Male,Artist
19,Male,Engineer
57,Female,N/A
71,Male,Doctor
57,N/A,Nurse
57,Male,Teacher
95,Male,Nurse
75,Female,Nurse
74,Female,Artist
92,Male,N/A
57,Male,Doctor
80,Male,N/A
24,Female,N/A
57,Female,Artist
50,Female,Doctor
59,N/A,Teacher
19,N/A,Scientist
92,Male,Artist
50,Male,Engineer
98,Female,Scientist
57,Female,N/A
92,Female,Lawyer
50,Female,Nurse
50,N/A,Nurse
50,Female,N/A
57,Female,Scientist
50,Female,Scientist
90,Male,Teacher
57,Female,Scientist
40,N/A,Engineer
86,Female,Lawyer
29,Male,Engineer
57,Female,Engineer
100,Male,Nurse
80,Male,Artist
45,Male,N/A
62,Male,Teacher
57,N/A,Nurse
57,Male,Engineer
84,Male,Nurse
50,Male,Artist
60,Male,Doctor
50,Female,Lawyer
71,Female,Engineer
57,Male,Teacher
88,Female,Nurse
69,Female,N/A
44,N/A,Engineer
57,Male,Engineer
45,Female,Teacher
41,Female,Nurse
57,Female,Doctor
57,Male,Nurse
57,N/A,Doctor
89,Male,Teacher
95,Female,N/A
85,Female,Artist
54,N/A,N/A
95,Female,Teacher
57,N/A,Doctor
77,Male,Teacher
19,N/A,Nurse
80,Male,Doctor
45,Male,Nurse
27,Female,Doctor
19,Male,N/A
35,Male,Teacher
50,Male,N/A
53,Male,Teacher
65,Female,Teacher
20,Male,Engineer
36,Female,Doctor
21,Male,Lawyer
78,Male,Lawyer
67,Female,N/A
57,Female,Nurse
73,Male,Artist
50,Male,N/A
73,Female,Artist
82,Female,N/A
28,Female,Artist
96,Male,Nurse
43,Female,N/A
93,Male,Artist
50,Male,Scientist
57,Female,Scientist
58,Male,Teacher
45,Female,Artist
78,Male,Artist
50,Male,Engineer
42,Male,Scientist
57,Male,Nurse
51,Male,Engineer
95,Female,N/A
75,Male,Scientist
50,Female,Teacher
57,Female,Artist
80,Female,Doctor
50,Female,Doctor
68,Male,Artist
49,Female,N/A
50,Male,Nurse
29,Female,Teacher
57,N/A,N/A
20,Male,N/A
50,Male,Nurse
28,Male,N/A
57,N/A,Nurse
98,Female,Lawyer
18,Male,Engineer
51,Male,N/A
18,N/A,Nurse
39,Male,Scientist
50,Male,Nurse
95,Male,N/A
84,Female,N/A
24,Male,Nurse
39,Female,Nurse
50,Male,Scientist
80,Male,Lawyer
23,Male,Lawyer
84,Male,Lawyer
76,N/A,Artist
82,Male,Artist
27,Male,Engineer
66,Female,N/A
62,Male,N/A
50,Female,Engineer
75,N/A,Artist
23,N/A,Artist
82,Male,Doctor
70,Female,Nurse
74,Female,Engineer
82,Female,Nurse
72,Male,Teacher
87,N/A,Engineer
79,Male,Artist
57,Male,Scientist
51,Female,Lawyer
48,Male,N/A
22,Female,Doctor
26,Female,Engineer
50,Female,Artist
30,Male,Engineer
85,Male,Scientist
54,Female,Doctor
91,Male,Teacher
45,Male,Lawyer
27,Male,Lawyer
50,Male,Nurse
26,Female,Lawyer
57,Male,Lawyer
30,Male,Scientist
50,Male,Nurse
37,Female,Nurse
50,Male,N/A
34,Female,Nurse
53,Female,Lawyer
74,Female,Engineer
89,Male,Teacher
58,Male,Teacher
51,Female,Engineer
65,Female,Scientist
24,Male,N/A
57,Male,Teacher
50,Female,Nurse
49,Female,Doctor
91,Female,Doctor
71,N/A,Artist
79,Female,N/A
50,Male,Teacher
97,Female,Lawyer
21,Male,Doctor
48,Male,Teacher
33,N/A,Artist
50,Male,Engineer
57,Female,Nurse
34,Male,Teacher
53,Female,Nurse
57,Male,Teacher
52,Male,Teacher
96,Male,Teacher
54,Male,Teacher
44,Female,N/A
70,Female,Engineer
19,Female,Lawyer
54,Male,Lawyer
57,Male,Lawyer
49,Male,Artist
35,Male,Lawyer
97,Male,Nurse
56,N/A,Scientist
59,Male,Nurse
42,N/A,Artist
100,Male,Scientist
31,N/A,Nurse
38,N/A,N/A
59,Male,Artist
86,Male,Doctor
31,N/A,Engineer
50,Female,N/A
50,Female,Artist
86,Male,Engineer
50,Male,Teacher
22,Female,Artist
19,Male,Engineer
92,Male,Scientist
57,Male,Nurse
33,Male,N/A
50,Male,Artist
27,Female,Lawyer
57,Female,N/A
50,Female,Engineer
52,Female,N/A
44,Male,Teacher
57,Female,Scientist
29,N/A,Lawyer
43,Female,Teacher
88,Female,Doctor
50,Female,Artist
45,Male,Nurse
89,Male,Lawyer
46,N/A,Doctor
38,N/A,Nurse
19,N/A,Artist
88,Female,Doctor
45,Male,Doctor
57,Female,N/A
23,Male,Teacher
57,Male,Doctor
19,Male,Lawyer
50,Female,N/A
36,Female,Artist
50,Male,Doctor
50,Male,Nurse
57,Female,N/A
31,Male,Artist
38,Female,Doctor
45,Female,N/A
57,Female,Nurse
45,Male,Scientist
29,Male,Scientist
25,N/A,Scientist
55,Male,Artist
50,Male,Nurse
24,Female,Lawyer
50,Male,Artist
50,Male,Teacher
57,Female,Artist
57,Female,Teacher
60,Male,Nurse
95,Male,Nurse
89,Female,Nurse
26,Male,Lawyer
88,Male,Artist
76,Female,Doctor
87,Female,Doctor
60,Female,Artist
95,Male,Engineer
36,N/A,Scientist
57,Male,Artist
23,Female,Engineer
21,Male,N/A
22,Male,Doctor
50,Male,Lawyer
90,Male,Lawyer
25,Male,Nurse
34,Male,Nurse
45,Male,Scientist
49,N/A,Artist
49,Male,Teacher
24,Male,Artist
86,Female,Engineer
57,Female,Doctor
50,Female,Engineer
54,N/A,Lawyer
27,Female,Engineer
29,Male,Engineer
98,Male,Nurse
53,Male,Artist
23,Male,Nurse
50,Male,Teacher
50,N/A,Teacher
29,Male,Doctor
75,Male,Lawyer
70,Female,N/A
50,Female,Doctor
88,Female,Nurse
50,N/A,Doctor
57,N/A,Scientist
31,Female,Artist
50,Male,N/A
97,N/A,Scientist
67,Male,Artist
57,Female,Artist
64,Female,Engineer
63,Male,Lawyer
100,Male,Engineer
98,Male,Nurse
50,N/A,Nurse
50,Female,Engineer
90,Female,Teacher
45,N/A,Scientist
57,Female,Teacher
96,Female,Nurse
69,Female,Nurse
39,Female,Teacher
50,Male,Artist
32,Female,Artist
57,Female,Artist
78,Female,Engineer
50,Female,Artist
64,Male,Scientist
57,Female,Nurse
51,Female,Teacher
57,Male,Doctor
33,Female,Doctor
45,Female,Artist
50,Female,Nurse
71,Female,Engineer
50,Male,Artist
86,Female,N/A
46,Male,Engineer
31,Female,Artist
50,Female,N/A
50,N/A,N/A
61,Male,Scientist
85,Male,Scientist
67,Male,Engineer
67,Female,Nurse
24,N/A,Scientist
79,Female,Engineer
55,Male,Scientist
71,Female,Scientist
50,Male,Nurse
65,Female,Artist
57,N/A,N/A
45,Male,N/A
50,Female,Doctor
76,Male,Teacher
100,N/A,Nurse
38,Female,N/A
77,Female,Engineer
29,Male,Scientist
91,Male,Teacher
94,N/A,Teacher
74,Female,Nurse
98,Male,Nurse
83,Female,Teacher
31,Male,Nurse
72,N/A,Doctor
69,N/A,N/A
45,Female,Lawyer
95,Female,Nurse
40,Male,Engineer
50,Male,Engineer
34,Female,Nurse
50,Male,Scientist
30,N/A,Engineer
50,N/A,Scientist
44,Female,N/A
57,Female,Nurse
20,Female,Artist
50,Female,Scientist
50,Female,Lawyer
50,Male,Scientist
62,N/A,Engineer
61,Male,N/A
57,Female,N/A
57,N/A,Nurse
84,Male,Artist
50,Female,Lawyer
39,Male,Doctor
93,Female,Teacher
75,Male,N/A
53,Male,Lawyer
65,Male,Scientist
51,Male,Artist
77,Female,Teacher
80,Female,N/A
83,Female,Artist
69,N/A,Engineer
69,Female,Artist
43,Female,Lawyer
53,Female,Nurse
86,N/A,Nurse
96,Female,Doctor
31,N/A,Nurse
100,Male,N/A
57,Female,N/A
57,N/A,Scientist
74,Male,Doctor
46,Male,Doctor
29,Female,Doctor
57,Male,Engineer
52,N/A,Engineer
50,Male,Nurse
49,Female,Nurse
49,Female,Doctor
50,Female,N/A
33,Female,Engineer
50,Male,Nurse
50,N/A,Engineer
91,Female,Engineer
80,N/A,Lawyer
50,Male,N/A
27,Male,Engineer
57,Female,Doctor
50,Male,Artist
84,Male,Lawyer
25,Female,Artist
50,Female,Engineer
57,Female,Scientist
22,Female,Lawyer
31,Male,Lawyer
24,Female,Lawyer
50,Male,Doctor
89,Female,Doctor
69,Female,Lawyer
92,N/A,Engineer
88,Female,Doctor
49,Female,Scientist
50,Male,Doctor
50,Female,Artist
60,Female,Nurse
50,Male,Engineer
44,Male,Nurse
82,N/A,Nurse
40,Male,Teacher
91,Male,Doctor
46,Male,Engineer
57,Female,Lawyer
51,Female,Engineer
19,Female,Scientist
19,N/A,N/A
50,Male,Teacher
27,Female,Engineer
57,Female,Lawyer
39,N/A,Artist
46,Female,N/A
91,N/A,Teacher
50,Male,Lawyer
98,Male,N/A
50,N/A,Engineer
50,Male,Lawyer
32,Male,Engineer
57,Male,N/A
41,Male,Scientist
47,Female,Scientist
99,Female,Teacher
33,Female,Scientist
47,Male,Doctor
65,Male,Artist
39,Female,N/A
57,Female,Teacher
50,Male,Lawyer
61,Male,Doctor
71,Female,Scientist
57,Female,Scientist
72,Male,Lawyer
95,Male,Teacher
95,Female,Artist
49,Male,Scientist
52,Male,Lawyer
73,Female,Lawyer
58,Female,Engineer
19,Male,Nurse
23,N/A,Teacher
47,Male,Lawyer
79,Female,Teacher
62,Male,Nurse
34,Male,N/A
53,Female,Doctor
50,Female,Nurse
91,Male,Artist
81,Female,N/A
50,Female,Teacher
91,Male,Teacher
21,Female,Lawyer
50,Female,Artist
85,N/A,Lawyer
38,Male,Teacher
52,Male,Scientist
71,Female,Scientist
97,Female,Scientist
44,Male,Doctor
42,Female,Engineer
22,Male,Doctor
98,Male,Doctor
50,Male,Engineer
50,Male,Lawyer
88,Male,Teacher
35,Female,Lawyer
34,N/A,Scientist
50,Female,N/A
73,Male,Nurse
21,Male,Doctor
78,Female,Lawyer
47,Female,Lawyer
22,Female,Teacher
95,Female,N/A
36,Female,Teacher
37,Female,Artist
20,Female,Engineer
57,Male,Scientist
19,N/A,Lawyer
19,Male,Artist
57,Female,Lawyer
44,Female,Engineer
28,Male,Teacher
57,Male,Scientist
84,Male,Lawyer
50,Male,Doctor
55,Male,Scientist
39,Male,Engineer
50,Male,Engineer
29,Female,N/A
54,Female,Lawyer
35,Male,Teacher
83,N/A,Scientist
50,N/A,Doctor
50,Female,Doctor
50,Male,N/A
31,Female,Scientist
25,N/A,N/A
80,Male,Artist
77,Female,N/A
57,Female,N/A
50,Male,Artist
41,Female,Scientist
51,Male,Nurse
77,Female,Doctor
95,Female,Lawyer
44,Male,Scientist
57,Female,Lawyer
50,Female,Engineer
30,Female,Lawyer
57,Female,Artist
57,N/A,N/A
50,N/A,Nurse
50,Male,Scientist
20,Female,Engineer
57,Male,Doctor
77,N/A,Engineer
63,Female,N/A
77,Male,Scientist
50,Male,Lawyer
93,Female,Lawyer
57,Male,Lawyer
88,Female,Doctor
61,Female,Teacher
76,Male,Nurse
50,Female,N/A
50,Male,Lawyer
63,Male,Nurse
89,Female,N/A
57,Female,Scientist
21,Male,Teacher
70,Female,Doctor
50,Male,Teacher
23,Female,Teacher
50,Female,N/A
28,Male,Engineer
59,Female,Teacher
52,Female,Doctor
74,Male,N/A
98,Female,Engineer
50,N/A,Lawyer
87,Female,Lawyer
57,N/A,Engineer
57,Male,Nurse
72,Male,Teacher
50,Female,Artist
66,Female,Teacher
36,N/A,Doctor
22,Male,Teacher
24,Male,Lawyer
67,Female,Engineer
75,Female,Teacher
70,Male,Scientist
42,Male,Nurse
57,Male,Doctor
50,Male,Artist
28,Female,Scientist
50,Male,Artist
26,Female,Doctor
79,Female,Engineer
72,Male,Doctor
68,Male,Engineer
97,Female,Teacher
50,N/A,N/A
19,Male,Teacher
89,Female,Artist
20,Female,Nurse
66,Female,Engineer
45,Male,Artist
82,Male,N/A
32,Female,Lawyer
26,Male,N/A
54,Male,Artist
69,Male,Scientist
53,Female,Artist
57,Male,Nurse
58,Male,N/A
84,Female,Doctor
44,Female,Nurse
18,Male,Nurse
93,Male,Lawyer
36,Male,N/A
50,Female,Engineer
51,Male,N/A
53,Male,N/A
76,Male,Lawyer
82,Male,Scientist
57,Female,Engineer
55,Female,Nurse
46,Male,N/A
50,Female,Engineer
50,Male,Lawyer
57,Male,Artist
62,Male,Teacher
76,Male,Engineer
57,Male,Lawyer
39,Female,N/A
21,Female,Doctor
57,Male,Teacher
36,Female,N/A
50,Female,Nurse
85,Male,N/A
68,Male,Teacher
43,Female,Artist
23,Female,Artist
77,N/A,Artist
68,Female,Scientist
53,Male,Engineer
57,Female,Doctor
56,N/A,N/A
50,Female,N/A
78,Female,Doctor
37,Female,Nurse
44,Female,Nurse
90,Male,Scientist
20,Male,Nurse
98,Male,Artist
82,Female,Lawyer
63,Female,Lawyer
57,Male,Scientist
60,Female,Nurse
50,Male,Scientist
57,Male,Nurse
86,Female,Artist
90,Female,Teacher
49,Male,Lawyer
94,Female,Nurse
50,Female,Artist
39,Male,Lawyer
81,N/A,N/A
51,Male,N/A
76,N/A,Lawyer
34,Female,Artist
99,Female,Artist
85,Male,Artist
34,Female,Scientist
50,Female,Lawyer
88,Female,N/A
82,Male,Scientist
50,Female,N/A
86,Female,N/A
44,Male,Teacher
20,Female,Nurse
48,Female,Engineer
81,Male,Lawyer
60,Male,Lawyer
31,Female,N/A
71,Female,Nurse
83,Male,Scientist
61,Female,Teacher
81,Female,Doctor
95,Male,Teacher
37,Male,Artist
39,Female,Teacher
99,Male,Teacher
67,Male,Artist
55,Female,Engineer
68,Male,Doctor
73,Female,Teacher
83,Male,N/A
21,Female,Lawyer
50,Male,Doctor
18,Female,Engineer
42,Female,Artist
76,Female,Doctor
61,Male,Teacher
33,Female,Engineer
77,Male,N/A
81,Female,Nurse
55,Female,Nurse
60,Female,N/A
57,Male,Lawyer
21,Female,Teacher
80,Male,Lawyer
95,Female,Nurse
19,Male,Doctor
46,Male,Nurse
23,Male,Engineer
31,Female,Scientist
87,Female,Artist
71,Male,Lawyer
57,Female,Engineer
86,Male,Engineer
50,N/A,Teacher
33,Male,Doctor
26,Female,Doctor
45,Female,N/A
26,Female,Artist
57,Female,Teacher
30,Male,N/A
21,Female,Teacher
37,Female,Scientist
